ཟས་			Speise;<br>siehe ཁ་ཟས་, མགོན་མེད་ཟས་སྤྱིན་	x
ཟས་གཙང་མ་			'reine Speise' [Name des Vateres des Buddha; skr. <i>Śuddhodana</i>-, 'reiner Resibrei']	x
ཟིན་པ་			beendet, fertig (sein)	x
ཟིལ་			Glanz, Helligkeit, Pracht	x
ཟིལ་གྱིས་གནོན་པ་			überwinden [skr. <i>abhi</i>+<i>bhū</i>, <i>pari</i>+<i>bhū</i>, <i>ā</i>+<i>kram</i>]	x
ཟུག་			Schmerz, Qual [auch གཟུག་ geschrieben]<br />= ཟུག་རྔུ་	x
ཟེའུ་འབྲུ་			Staubfaden	x
ཟེར་བ་			sagen	x
ཟེལ་མ་			Splitter, kleines Stück;<br>siehe འཕན་ཟེལ་	x
ཟླ་ཚེས་			der zunehmende Mond	x
གཟའ་			Planet;<br />ein den Mond verschlingender Dämon [skr. <i>Rāhu</i>-]	x
གཟི་བརྗིད་			Pracht, Glanz	x
གཟིར་བ་			gepeinigt werden	x
བཟང་བ་ཉིད་<br>བཟང་ཉིད་			Gutheit, Gutsein, edle Gesinnung [skr. <i>bhadratva</i>-, <i>bhadratā</i>-]	x
བཟང་མོ་			'die Gute, die Schöne' [Eigenname einer Kurtisane; skr. <i>Bhadrā</i>-]	x
བཟངས་			[alte Schreibweise für བཟང་, die sich hauptsächlich bei Namen oder festen Ausdrücken erhalten hat - siehe བྲན་བསངས་, བཞིན་བཟངས་]	x
བཟོད་ལྡན་ཉིད་			Geduld, Nachsicht mit, Langmut gegenüber [skr. <i>kṣamatva</i>-, <i>kṣamatā</i>-]	x
བཟོད་སྲན་			Ausdauer	x
འོ་མ་			Milch	x
འོག་ན་			unter [Postposition mit ཀྱི་]	x
འོད་ཟེར་			Lichtstrahl	x
འོད་གསལ་བ་			von strahlendem Glanz, strahlend, glänzend (sein);<br>einer Sache (ཀྱི་) wert, würdig (sein);<br>zu jemanden (ཀྱི་) passen;<br>angemessen sein (mit ཏུ་ des Verbalnomens)	x
འོས་པ་			einer Sache wert, würdig (sein) (mit ཏུ་)	x
ཡ་			das oben, oberhalb Befindliche	x
ཡ་རབས་			'Oberklasse', Aristokratie, Oberschicht	x
ཡ་སོ་			Oberzähne	x
ཡ་སོ་ཅན་			mit Oberzähnen versehen	x
ཡང་དག་པ་			richtig;<br>wirklich [skr. <i>samyak</i>-]	x
ཡང་དག་པར་			in rechter Weise, ganz und gar;<br>in der Tat [Wiedergabe von skr. <i>sam</i>-, <i>samyak</i>-];<br>metrisch: ཡང་དག་	x
ཡང་དག་པར་ཉེ་བར་འོང་བ་			herbeikommen, sich nähern [skr. <i>sam</i>+<i>upa</i>+<i>gam</i>, <i>sam</i>+<i>upā</i>+<i>gam</i>]	x
ཡང་དག་པར་རྟེན་པ་			sich stützen auf;<br>gegründet sein auf, verhaftet sein	x
ཡང་དང་ཡང་དུ་			wieder und wieder, zu wiederholten Malen [skr. <i>muhur muhuḥ</i>]<br />= ཡང་ཡང་	x
ཡང་བ་			leicht (sein);<br>Leichtigkeit	x
ཡང་བ་ཉིད་			Leichtheit, Leichtigkeit, Leichtfertigkeit [skr. <i>laghutva</i>-, <i>laghutā</i>-]	leech x
ཡན་ལག་			Glied, Körperglied	x
ཡི་མུག་པ་			verzweifeln [ཡི་ ist Kurzform für ཡིད་, མུག་ für རྨུགས་]	x
ཡི་རང་བ་			sich freuen	x
ཡིག་མཁན་			Schriftkundiger	x
ཡིད་སྐྱེས་			'sinnesgeboren' [Beiname des indischen Liebesgottes <i>Kāma</i>; skr. <i>manobhava</i>-]	x
ཡིད་འཕྲོག་པ་			'den Sinn raubend', betörend [skr. <i>manohara</i>-]	x
ཡིད་འོང་			'zu Herzen gehend', lieblich [Kurzform für ཡིད་དུ་འོང་བ་; skr. <i>manorama</i>-]<br>Nebenform: ཡིད་འོངས་	x
ཡིད་ལ་གཅགས་པ་			(im Herzen) betrübt, verwirrt (sein)	x
ཡིད་ལ་འཛིན་པ་			sich zu Herzen nehmen;<br>den Sinn richten auf	x
ཡུག་			ein Stück Tuch;<br>siehe རས་ཡུག་	Leech x
ཡུང་བ་			Gelbwurz, gelber Ingwer [skr. <i>kāñcanī</i>-, <i>haridrā</i>-]	leech x
ཡུན་རིན་པོ་			'lange in bezug auf die Zeit', langwährend	x
ཡུན་རིང་པོ་ནས་			seit langem	x
ཡུལ་ཁམས་			Land, Königreich	x
ཡུལ་ཕྱོགས་			Gebiet, Landstrich	x
ཡུས་			Anschuldigung, Beschuldigung	leech x
ཡུས་སྤྱིན་པ་			anschuldigen, beschuldigen	x
ཡོངས་			ganz, völlig, all [Adjektiv]	x
ཡོངས་སུ་དོར་བ་			etwas ganz und gar aufgeben [skr. <i>pari</i>+<i>hā</i>]	x
ཡོངས་སུ་འདྲི་བ་			sich völlig vertraut machen mit [skr. <i>pari</i>+<i>ci</i>]	x
ཡོངས་སུ་རྫོགས་པ་			vollkommen ausgestattet (sein) mit, ganz und gar erfüllt (sein) von [skr. <i>paripūrṇa</i>-]	x
གཡུལ་			Schlacht	x
གཡུལ་ངོ་			Schlachtbeginn	x
གཡོ་སྒྱུ་			Betrug	x
གཡོག་པ་	PI གཡོགས་		bedecken, zudecken	x
གཡོག་མོ་			Dienerin, Sklavin;<br>siehe རིམ་གྱི་གཡོག་མོ་	x
ར་བ་			ein von einer Umfriedung (Mauer) begrenztes Gebiet;<br>Hof, Garten, Park - siehe ཀུན་དགའ་-	x
རང་ཉིད་ལེན་པ་			'persönlich nehmen', sich aneignen	x
རང་ཕྱོགས་			die eigene Partei, die eigenen Leute	x
རང་བ་			sich freuen;<br>siehe (རྗེས་སུ་)ཡི་རང་བ་	x
རང་དབང་			selbstständig, autonom;<br>Selbstständigkeit, Autonomie;<br>das Selbst, die eigene Persönlichkeit, Wesen, Charakter;<br>das Wesen von etwas (ཀྱི་) besitzend, aus ... bestehend [skr. -<i>maya</i>-]	x
རང་བཞིན་གྱི(ས)་			von Natur aus	x
རང་བཞིན་ཉིད་			Wesen, Wesenheit, Charakter [skr. <i>svabhāvatā</i>-]	x
རང་བཞིན་གཞན་			'ein anderes Wesen; Wesensveränderung', Unbeständigkeit [skr. <i>anyathābhāva</i>-]	x
རན་པ་			geraden den rechten Augenblick für etwas erreicht haben	x
རབ་ཏུ་དགའ་བ་			höchst erfreut, höchst beglückt (sein) [skr. <i>pramudita</i>-, <i>prahṛṣṭa</i>-]	x
རབ་ཏུ་འགྲོ་བ་			dahinziehen [skr. <i>pra</i>+<i>sṛ</i>]	x
རབ་ཏུ་རྒྱས་པ་			voll entwickelt, voll entfaltet, voll erblüht (sein) [skr. <i>praphulla</i>-]	x
རབ་ཏུ་གདོང་བ་			entsenden, senden zu (ཏུ་) [skr. <i>pra</i>+<i>sṛj</i>]	x
རབ་ཏུ་གདུང་བ་			wärmen, erhitzen;<br />ausglühen, läutern [skr. <i>pra</i>+<i>tap</i>]	x
རབ་ཏུ་བྱེད་པ་			Sektion, Kapitel<div><br /></div><div>[Lehnübersetzung von skr. <i>prakaraṇa</i>-; häufig auch རབ་ཏུ་འབྱེད་པ་ geschrieben]</div>	x
རབ་ཏུ་སྦྱིན་པ་			übergeben, überreichen, aushändigen [skr. <i>pra</i>+<i>dā</i>]	x
རབ་ཏུ་སྨྲ་བ་			sprechen zu, mitteilen, verkünden [skr. <i>pra</i>+<i>vac</i>, <i>pra</i>+<i>vad</i>]	x
རབ་ཏུ་འཛིན་པ་			ergreifen;<br>mit sich führen [skr. <i>pra</i>+<i>grah</i>]	x
རབ་ཏུ་ཞི་བ་			völlig abgeklärt werden [skr. <i>pra</i>+<i>śam</i>];<br>völlige Abklärung	x
རབ་སྦངས་པ་			besprengt, benetzt (sein) [skr. <i>prokṣita</i>-]	x
རབས་			Geschlecht, Herkunft, Genealogie;<br>siehe སྐྱེས་པའི་རབས་, ཡ་རབས་	x
རལ་བ་			zerrissen, (mit dem Messer) zerlegt zerschnitten (sein)	x
རས་			Baumwolltuch	x
རས་ཡུག་			ein (ganzes) Stück Baumwolltuch	x
རི་(བོ་)			Berg	x
རི་དགས་			Tiere, wilde Tiere, Jagdwild;<br />Gazelle [auch རི་དྭགས་ geschrieben]	x
རི་དགས་རྒྱལ་པོ་			'der König der Tiere', Löwe	x
རི་བོང་ཅན་			'mit einem Hasen versehen' [Umschreibung für den Mond; skr. <i>śaśin</i>-]	x
རི་མོ་			Strich, Linie, Zeichnung, Bild [skr. <i>lekha</i>-];<br>siehe འགྲམ་གྱི་རི་མོ་	x
རིག་(པ་)འཛིན་(པ་)			'das Wissen ergreifend, haltend' [Name bestimmter Genien der indischen Mythologie; Lehnübersetzung von skr. <i>vidyādhara</i>-]	x
རིགས་མཐུན་(པ་)			von gleichem Geschlecht, von gleicher Art (sein)	x
རིགས་པས་			in gebührender Weise [modaler Instrumental]	x
རིང་དུ་			in die Ferne	x
རིང་ནས་			aus der Ferne, von fern	x
རིང་པོ་མ་ལོན་པར་			'ohne dass viel Zeit verstrichen ist', nach kurzer Zeit	x
རིང་ཞིག་ཏུ་			lange Zeit hindurch, eine ganze Weile	x
རིད་པ་			mager, ausgemergelt (sein)	x
རིན་ཆེན་གཏེར་			'Edelsteinbhälter' [Umschreibung für Meer, Ozean; skr. <i>ratnanidhi</i>- usw.]<br>= རིན་པོ་ཆེའི་གཏེར་	x
རིན་པོ་ཆེ་			'von großem Wert', Kostbarkeit, Juwel, Edelstein	x
རིན་པོ་ཆེ་སྣ་བདུན་			die sieben Arten von Kostbarkeiten [nämlich Gold, Silber, Katzenaugenedelstein, Bergkristall, Rubin, Smaragd, Amethyst - skr. <i>suvarṇa</i>-, <i>rūpya</i>-, <i>vaiḍurya</i>-, <i>sphaṭikā</i>-, <i>lohitamukti</i>-, <i>aśmagarbha</i>-, <i>musāragalba</i>-]	x
རིམ་གྱི་གཡོག་མོ་			Dienerin [skr. <i>paricārikā</i>-]	x
རིམ་གྱིས་			der Reihe nach, allmählich	x
རིམས་			Fieber	x
རིམས་ཀྱིས་འདེབས་པ་			vom Fieber befallen werden, an Fieber erkanken	x
རུང་བ་			passend, angemessen, wert (sein);<br>siehe ཅི་རུང་	x
རུས་བུ་			Knöchelchen, Knochen [Diminutiv zu རུས་པ་]	x
རུས་སྦལ་			'Knochenfrosch', Schildkröte	x
རེ་			ein einzelner	x
རེ་ཞིག་			einmal, irgendwann einmal	x
རེ་རེ་			jeder einzelne	x
རེས་མ་			Kurtisane, Hetäre [Lehnübersetzung von skr. <i>vārā</i>-]	x
རེས་མའི་གཙོ་མོ་			'die Beste der Kurtisanen', Kurtisane von besonderer Schönheit und Klugheit [skr. <i>vāramukhyā</i>-, <i>vārastrī</i>-]	x
རེས་བའི་གཙོ་མོ་རྣམས་ཀྱི་མ་			'Kurtisanenmutter', Kurtisanenbetreuerin	x
རོག་པོ་			schwarz;<br>siehe བྱ་རོག་	x
རོལ་པ་			Vergnügen, Ergötzen	x
རོལ་པ་བྱེད་པ་			sich vergnügen, sich ergötzen, sich amüsieren	leech x
རླབས་			Welle, Woge;<br>siehe ཆུ་རླབས་	x
རླུང་			Wind	x
རློག་པ་	P བརླགས་ F བརླག་ I རློགས་		zerschlagen, vernichten	leech x
རློན་པ་			feucht, frisch, roh (sein)	Leech leech x
ལག་ཆ་			'Handwerkszeug', Werkzeug, Gerät;<br>Hand (in übertragener Bedeutung)	x
ལགས་			[nach einem Vokativ verwendete Respektspartikel]	x
ལགས་པ་			(resp. für ཡིན་པ་)<br>sein, etwas sein	x
ལང་བ་	P ལངས་ I ལོངས་		sich erheben, aufstehen;<br />siehe ཀུན་ནས་ལང་བ་, ཉེ་བར་ཀུན་ནས་ལང་བ་	x
ལང་ཚོ་			Jugend, Jugendlichkeit	x
ལན་གཅིག་ཕྱིར་ལྡོག་པ་			'der nur noch einmal wiederkehrt, wiedergeboren wird' [einer, der die zweite Stufe des hīnayānistischen Erlösungsweges erreicht hat; skr. <i>sakṛdāgāmin</i>-]	x
ལན་དུ་			in Erwiderung zu, von ..., wieder, zurück-	x
ལམ་མིན་			'Nicht-Weg', unrichtiger, falscher Weg [skr. <i>amārga</i>-]	x
ལུས་ཅན་			'einen Körper besitzend', Lebewesen, Mensch [skr. <i>dehin</i>-]	x
ལེགས་པར་འོང་སོ་			&quot;Du bist willkommen!&quot; [förmliche Anrede bei der Aufnahme in den buddhistischen Mönchsorden]	x
ལོ་ཟླར་			Jahre und Monate lang [umschreibend für: sehr lange Zeit]	x
ལོག་པར་<br>ལོག་			in verkehrter, falscher Weise	x
ལོང་བ་			blind sein;<br>blind [auch Nebenform zu ལེན་པ་]	x
ལོངས་སྤྱོད་			Genuss	x
ལོངས་སྤྱོད་པ་			genießen	x
ལོན་པ་			verstreichen (Zeit);<br>siehe རིང་པོ་མ་ལོན་པར་	x
ཤ་ཀོ་ཏ་ཀ་			ein bestimmter Baum [skr. <i>śākhoṭaka</i>-]	x
ཤམ་ཐབས་			Untergewand [skr. <i>nivāsana</i>-]	x
ཤར་བ་			Aufgang (von Gestirnen)	x
ཤལ་			Ohrläppchen;<br>siehe སྐོག་ཤལ་	x
ཤི་བ་			gestorben (sein);<br>Sterben, Tod;<br>das Todsein	x
ཤིང་མཁན་			'holzkundig', Zimmermann	x
ཤིང་རྟ་			'Holzpferd', Wagen	x
ཤིང་རྟ་ཆེན་པོ་			[Eigenname eines indischen Königs; skr. <i>Mahāratha</i>-]	x
ཤིང་ལོ་			Baumblätter	x
ཤིན་ཏུ་བཅིངས་པ་			wohlgezügelt (sein) [skr. <i>su</i>(<i>saṃ</i>)<i>baddha</i>-]	x
ཤིན་ཏུ་འདྲེན་པ་			jemanden anlocken, an sich ziehen [skr. <i>sam</i>+<i>ā</i>+<i>kṛṣ</i>]	x
ཤིན་ཏུ་སྤྱོད་ཡུལ་			'guter Tätigkeitsbereich', Bereich, Sphäre des rechten Verhaltens [skr. <i>sugocara</i>-]	x
ཤིན་ཏུ་ཞི་བ་དང་ལྡན་			vollkommen abgeklärt [skr. <i>suśānta</i>-]	x
ཤིན་ཏུ་ཡིད་འོང་			überaus lieblich, reizend [skr. <i>sumanorama</i>-]	x
ཤིས་			Glück, Heil, Segen;<br>siehe བཀྲ་(མི་)ཤིས་(པ་)	x
ཤིས་བ་			glücklich, heilvoll (sein)	x
ཤུགས་			Macht, Kraft, Gewalt	x
ཤེལ་			Glas, Kristall	leech x
ཤེལ་ཀྱི་ནོར་བུ་			Bergkristall [skr. <i>sphaṭikamaṇi</i>-]	x
ཤེས་པ་			wissen, zu tun wissen;<br>verstehen, kennen, erkennen;<br>siehe ཚོད་ཤེས་པ་	x
ཤེས་རབ་ལྡན་པ་			einsichtig, verständig	x
ཤོག་			geh! komm!<div><br /></div><div>[gewöhnlich འོང་བ་ zugeordnete Imperativform, die jedoch zweifellos zu གཤེགས་པ་ gehört]</div>	x
ཤོས་			das andere (von zweien);<br>siehe གཅིག་ཤོས་	x
གཤིན་པ་			gut, angenehm, passend (sein);<br>siehe མཉེས་གཤིན་པ་	x
གཤེ་བ་	P བཤེས་		schmähen;<br>jemanden (ལ་) beschimpfen	x
གཤོག་པ་			Flügel	x
གཤད་པ་			das Gesagte, Ausspruch, Darlegung	x
ས་ཕྱོགས་			Ort, Gebiet, Landstrich	x
ས་འོག་			was sich unter der (Erd-)Oberfläche befindet, unterirdisch	x
ས་ལས་སྐྱེས་པ་			'erdgeboren', Pflanze, Baum [skr. <i>mahīja</i>-]	x
ས་ལེ་སྦྲམ་			reines, geläutertes Gold	x
ས་གསུམ་			die drei Welten, die Dreiwelt [bestehend aus der Unterwelt, der Menschenwelt und der Götterwelt]	x
སངས་རྒྱ་བ་	P སངས་རྒྱས་		ein Buddha werden	x
སངས་རྒྱས་			'erwacht-entfaltet' [Wiedergabe von skr. <i>Buddha</i>- ('der Erwachte')]	x
སད་པ་			erwachen	leech x
སར་པ་			neu, frisch [Nebenform zu གསར་པ་]	x
སུ་བྷཱ་ཥི་ཏ་རདྣ་ནི་དྷི་ནཱ་མ་ཤཱསྡྲ་			[Transliteration von skr. <i>subhāṣitaratnanidhāmaśāstra</i>-, die Lehrschrift mit dem Titel ‘Juwelenbehälter (d.h. Ozean) schöner Aussprüche’]	x
སུ་ཡང་			wer auch immer, jeder	x
སུམ་ཅུ་དགུ་པ་			der neununddreißigste	x
སེའུ་			Granatapfel [auch སེའུ་འབྲུ་]	x
སེང་གེ་			Löwe [korrumpiert aush skr. <i>siṃha</i>-]	x
སེམས་			Sinn, Gedanken, geistige Verfassung;<br>siehe སེམས་པ་	x
སེམས་ཀྱི་ས་			Liebesgott;<br>Liebe, Liebeskunst [skr. <i>manobhū</i>-]	x
སེམས་ཀྱི་སེམས་			die geistige Verfassung des Sinnes, des Denkens [skr. <i>cittacaitasika</i>-; eigentlich: 'der Geist und die Verfassung des Geistes']	x
སེམས་སྤྲོ་བ་			Freude finden an (ལ་)	x
སེར་སྐྱ་			gelblichweiß, hellgelb, rötlichgelb	x
སེར་པོ་			gelb	x
སེར་བ་			Hagel	x
སོ་			Zahn;<br>siehe མདུན་སོ་, ཡ་སོ་(ཅན་)	x
སོ་ཚིགས་			häusliche Angelegenheit, Haushalt	x
སོ་ཚིགས་འཚུགས་པ་			sich häuslich einrichten, seinen Haushalt einrichten	x
སོ་སོའི་སྐྱེ་བོ་			gewöhnlicher Mensch;<br>Laie (im religiösen Sinn) [skr. <i>pṛthagjana</i>-]	x
སོ་སོའི་སྐྱེ་བོ་ཉིད་			Laienstand [skr. <i>pṛthagjanatā</i>-]	x
སོ་སོར་སྐྱེང་བ་			behüten, beschützen [skr. <i>prati</i>+<i>rakṣ</i>]	x
སོ་སོར་སྡུད་པ་			'gesonderte Sammlung'<div><br /></div><div>[vielleicht ungewöhnliche Übersetzung von skr. <i>pratipatti</i>- oder <i>pratipad</i>(<i>ā</i>)- ‘ethisch gutes Verhalten’]</div>	x
སོ་སོར་འགོག་པ་			wegnehmen, beseitigen, abwehren [skr. <i>prati</i>+<i>ṣidh</i>] [འགོག་པ་ steht an der betreffenden Textstelle wohl im Sinne von འགེགས་པ་]	x
སོ་སོར་ལྟ་བ་			anschauen, ansehen als [skr. <i>praty</i>+<i>ava</i>+<i>īkṣ</i>]	x
སོའི་རྩེ་མོ་			Zahnspitze [skr. <i>dantāgra</i>-]	x
སྲན་པ་			fest, standhaft, ausdauernd (sein);<br>siehe བཟོད་སྲན་	x
སྲིད་	[1] + [2]		[1] Länge; siehe ཇི་སྲིད་, དེ་སྲིད་<br>[2] Herrschaft; siehe རྒྱས་སྲིད་	x
སྲིད་པ་			sein;<br>möglich sein;<br>zuteil werden	leech x
སྲིད་འཚོ་བ་			herrschen, regieren	x
སྲིན་བུ་			Wurm;<br>Seidenraupe;<br>siehe ཆུ་སྲིན་	x
སྲེད་པ་			Durst;<br>Verlangen, Gier [skr. <i>tṛṣṇā</i>-]	x
སྲོག་ཆགས་			Lebewesen	x
